model_target,arch_target,surrogate_type,surrogate_archs,surrogate_size_ensembles,norm_type,norm_max,norm_step,n_iter,n_ensemble,n_random_init,momentum,shuffle,ghost,input_diversity,translation_invariant,adv_fail_rate,adv_sucess_rate,adv_norm_mean,adv_norm_min,adv_norm_max,limit_samples_cycle,limit_cycles,surrogate_acc_original_ex,surrogate_acc_adv_ex,target_acc_original_ex,acc_original_ex,nb_adv,time
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,10,2,3.0,0.3,50,1,0,0.9,True,False,False,False,0.0164,0.9836,3.0,2.9999992847442627,3.0000007152557373,,10,0.961,0.001,1.0,0.961,5000,739.8967892201617
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,10,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0126,0.9874,0.015680013224482536,0.01568000763654709,0.015680015087127686,,10,0.961,0.0002,1.0,0.961,5000,739.4882567198947
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,10,2,3.0,3.0,1,10,0,,True,False,False,False,0.352,0.648,2.9503395557403564,0.019266920164227486,3.000000238418579,,10,0.961,0.2156,1.0,0.961,5000,205.34401435498148
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,10,inf,0.01568,0.01568,1,10,0,,True,False,False,False,0.2726,0.7274,0.015680013224482536,0.01568000763654709,0.015680015087127686,,10,0.961,0.1564,1.0,0.961,5000,209.26207810547203
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,11,2,3.0,0.3,50,1,0,0.9,True,False,False,False,0.0142,0.9858,3.0,2.9999992847442627,3.0000007152557373,,11,0.9616,0.001,1.0,0.9616,5000,738.3369383802637
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,11,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0112,0.9888,0.015680013224482536,0.01568000763654709,0.015680015087127686,,11,0.9616,0.0002,1.0,0.9616,5000,738.8882953925058
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,11,2,3.0,3.0,1,11,0,,True,False,False,False,0.344,0.656,2.950298547744751,0.017234329134225845,2.999999761581421,,11,0.9616,0.2122,1.0,0.9616,5000,224.76365533284843
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,11,inf,0.01568,0.01568,1,11,0,,True,False,False,False,0.2602,0.7398,0.015680013224482536,0.01568000763654709,0.015680015087127686,,11,0.9616,0.1562,1.0,0.9616,5000,226.11775833647698
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,12,2,3.0,0.3,50,1,0,0.9,True,False,False,False,0.0128,0.9872,3.0,2.9999992847442627,3.0000007152557373,,12,0.9614,0.0008,1.0,0.9614,5000,739.2382079344243
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,12,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0086,0.9914,0.015680013224482536,0.01568000763654709,0.015680015087127686,,12,0.9614,0.0002,1.0,0.9614,5000,739.5134244002402
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,12,2,3.0,3.0,1,12,0,,True,False,False,False,0.3378,0.6622,2.9497992992401123,0.01631491631269455,2.999999761581421,,12,0.9614,0.2142,1.0,0.9614,5000,245.30391940567642
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,12,inf,0.01568,0.01568,1,12,0,,True,False,False,False,0.249,0.751,0.015680013224482536,0.01568000763654709,0.015680015087127686,,12,0.9614,0.1562,1.0,0.9614,5000,245.6269158218056
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,13,2,3.0,0.3,50,1,0,0.9,True,False,False,False,0.0116,0.9884,3.0,2.9999992847442627,3.0000007152557373,,13,0.961,0.001,1.0,0.961,5000,737.0199195975438
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,13,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0086,0.9914,0.015680013224482536,0.01568000763654709,0.015680015087127686,,13,0.961,0.0004,1.0,0.961,5000,737.5251651452854
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,13,2,3.0,3.0,1,13,0,,True,False,False,False,0.3282,0.6718,2.949399709701538,0.013748951256275177,3.0,,13,0.961,0.2138,1.0,0.961,5000,265.84666472580284
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,13,inf,0.01568,0.01568,1,13,0,,True,False,False,False,0.2454,0.7545999999999999,0.015680013224482536,0.01568000763654709,0.015680015087127686,,13,0.961,0.156,1.0,0.961,5000,265.8529485538602
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,14,2,3.0,0.3,50,1,0,0.9,True,False,False,False,0.0106,0.9894,3.0,2.9999992847442627,3.0000007152557373,,14,0.96,0.0012,1.0,0.96,5000,736.6953600272536
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,14,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.007,0.993,0.015680013224482536,0.01568000763654709,0.015680015087127686,,14,0.96,0.0004,1.0,0.96,5000,737.1864974079654
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,14,2,3.0,3.0,1,14,0,,True,False,False,False,0.321,0.679,2.9490859508514404,0.012539762072265148,2.999999761581421,,14,0.96,0.215,1.0,0.96,5000,286.6863088971004
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,14,inf,0.01568,0.01568,1,14,0,,True,False,False,False,0.2402,0.7598,0.015680013224482536,0.01568000763654709,0.015680015087127686,,14,0.96,0.1568,1.0,0.96,5000,285.3703915011138
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,15,2,3.0,0.3,50,1,0,0.9,True,False,False,False,0.0102,0.9898,3.0,2.9999992847442627,3.0000007152557373,,15,0.9612,0.0018,1.0,0.9612,5000,737.6584629854187
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,15,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0078,0.9922,0.015680013224482536,0.01568000763654709,0.015680015087127686,,15,0.9612,0.0006,1.0,0.9612,5000,737.2042628964409
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,15,2,3.0,3.0,1,15,0,,True,False,False,False,0.313,0.687,2.9486889839172363,0.011800832115113735,2.999999761581421,,15,0.9612,0.2154,1.0,0.9612,5000,305.4934655353427
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,15,inf,0.01568,0.01568,1,15,0,,True,False,False,False,0.2338,0.7662,0.015680013224482536,0.01568000763654709,0.015680015087127686,,15,0.9612,0.157,1.0,0.9612,5000,306.1302178800106
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,4,2,3.0,0.3,50,1,5,,True,False,False,False,0.109,0.891,2.999999761581421,2.9988903999328613,3.0000007152557373,,4,0.9538,0.0008,1.0,0.9538,5000,4096.039874576032
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,4,inf,0.01568,0.001568,50,1,5,,True,False,False,False,0.1214,0.8786,0.015680013224482536,0.01568000763654709,0.015680015087127686,,4,0.9538,0.0008,1.0,0.9538,5000,3943.5671482207254
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,5,2,3.0,0.3,50,1,5,,True,False,False,False,0.077,0.923,3.0,2.9999101161956787,3.0000007152557373,,5,0.957,0.0016,1.0,0.957,5000,4155.673169050366
ImageNet/pretrained/resnet50,resnet50,dnn,resnet50,5,inf,0.01568,0.001568,50,1,5,,True,False,False,False,0.08,0.92,0.015680013224482536,0.01568000763654709,0.015680015087127686,,5,0.957,0.0012,1.0,0.957,5000,4006.551899043843
